date,subsite,time,age,count,year
2014-04-14T00:00:00Z,MC,13:00:00,adult,31,2014
2014-04-14T00:00:00Z,MC,13:00:00,pup,NA,2014
2014-04-10T00:00:00Z,MC,16:00:00,adult,65,2014
2014-04-10T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-04-11T00:00:00Z,MC,16:00:00,adult,50,2014
2014-04-11T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-04-12T00:00:00Z,MC,16:00:00,adult,35,2014
2014-04-12T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-04-13T00:00:00Z,MC,16:00:00,adult,85,2014
2014-04-13T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-04-14T00:00:00Z,MC,16:00:00,adult,65,2014
2014-04-14T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-05-15T00:00:00Z,MC,16:00:00,adult,38,2014
2014-05-15T00:00:00Z,MC,16:00:00,pup,NA,2014
2014-04-16T00:00:00Z,MC,10:00:00,adult,39,2014
2014-04-16T00:00:00Z,MC,10:00:00,pup,NA,2014
2014-04-19T00:00:00Z,MC,12:00:00,adult,80,2014
2014-04-19T00:00:00Z,MC,12:00:00,pup,4,2014
2014-04-19T00:00:00Z,MC,12:00:00,adult,65,2014
2014-04-19T00:00:00Z,MC,12:00:00,pup,4,2014
2014-04-25T00:00:00Z,MC,10:00:00,adult,50,2014
2014-04-25T00:00:00Z,MC,10:00:00,pup,15,2014
2014-04-26T00:00:00Z,MC,12:00:00,adult,91,2014
2014-04-26T00:00:00Z,MC,12:00:00,pup,17,2014
2014-04-27T00:00:00Z,MC,12:00:00,adult,121,2014
2014-04-27T00:00:00Z,MC,12:00:00,pup,24,2014
2014-05-01T00:00:00Z,MC,13:30:00,adult,82,2014
2014-05-01T00:00:00Z,MC,13:30:00,pup,22,2014
2014-05-02T00:00:00Z,MC,13:00:00,adult,87,2014
2014-05-02T00:00:00Z,MC,13:00:00,pup,20,2014
2014-05-10T00:00:00Z,MC,11:30:00,adult,115,2014
2014-05-10T00:00:00Z,MC,11:30:00,pup,50,2014
2014-05-11T00:00:00Z,MC,13:30:00,adult,96,2014
2014-05-11T00:00:00Z,MC,13:30:00,pup,43,2014
2014-05-19T00:00:00Z,MC,14:00:00,adult,118,2014
2014-05-19T00:00:00Z,MC,14:00:00,pup,36,2014
2014-05-24T00:00:00Z,MC,11:00:00,adult,89,2014
2014-05-24T00:00:00Z,MC,11:00:00,pup,21,2014
2014-05-26T00:00:00Z,MC,12:00:00,adult,63,2014
2014-05-26T00:00:00Z,MC,12:00:00,pup,NA,2014
2015-04-21T00:00:00Z,MC,14:30:00,adult,50,2015
2015-04-21T00:00:00Z,MC,14:30:00,pup,6,2015
2015-04-22T00:00:00Z,MC,14:30:00,adult,21,2015
2015-04-22T00:00:00Z,MC,14:30:00,pup,4,2015
2015-04-26T00:00:00Z,MC,10:00:00,adult,75,2015
2015-04-26T00:00:00Z,MC,10:00:00,pup,14,2015
2015-04-30T00:00:00Z,MC,12:30:00,adult,NA,2015
2015-04-30T00:00:00Z,MC,12:30:00,pup,12,2015
2015-05-01T00:00:00Z,MC,11:00:00,adult,NA,2015
2015-05-01T00:00:00Z,MC,11:00:00,pup,12,2015
2015-05-07T00:00:00Z,MC,10:30:00,adult,NA,2015
2015-05-07T00:00:00Z,MC,10:30:00,pup,15,2015
2015-05-10T00:00:00Z,MC,10:00:00,adult,72,2015
2015-05-10T00:00:00Z,MC,10:00:00,pup,28,2015
2015-05-17T00:00:00Z,MC,12:00:00,adult,45,2015
2015-05-17T00:00:00Z,MC,12:00:00,pup,15,2015
2015-05-23T00:00:00Z,MC,14:00:00,adult,58,2015
2015-05-23T00:00:00Z,MC,14:00:00,pup,12,2015
2015-05-23T00:00:00Z,MC,12:00:00,adult,27,2015
2015-05-23T00:00:00Z,MC,12:00:00,pup,20,2015
2015-05-24T00:00:00Z,MC,12:00:00,adult,13,2015
2015-05-24T00:00:00Z,MC,12:00:00,pup,15,2015
2015-05-25T00:00:00Z,MC,14:00:00,adult,80,2015
2015-05-25T00:00:00Z,MC,14:00:00,pup,16,2015
2015-05-31T00:00:00Z,MC,12:00:00,adult,NA,2015
2015-05-31T00:00:00Z,MC,12:00:00,pup,16,2015
2015-06-14T00:00:00Z,MC,12:00:00,adult,48,2015
2015-06-14T00:00:00Z,MC,12:00:00,pup,10,2015
2015-06-27T00:00:00Z,MC,10:00:00,adult,100,2015
2015-06-27T00:00:00Z,MC,10:00:00,pup,5,2015
2015-06-28T00:00:00Z,MC,12:00:00,adult,104,2015
2015-06-28T00:00:00Z,MC,12:00:00,pup,6,2015
2016-04-04T00:00:00Z,MC,12:00:00,adult,57,2016
2016-04-04T00:00:00Z,MC,12:00:00,pup,1,2016
2016-04-05T00:00:00Z,MC,10:00:00,adult,32,2016
2016-04-05T00:00:00Z,MC,10:00:00,pup,NA,2016
2016-04-06T00:00:00Z,MC,14:00:00,adult,60,2016
2016-04-06T00:00:00Z,MC,14:00:00,pup,NA,2016
2016-04-07T00:00:00Z,MC,11:30:00,adult,32,2016
2016-04-07T00:00:00Z,MC,11:30:00,pup,NA,2016
2016-04-13T00:00:00Z,MC,14:00:00,adult,42,2016
2016-04-13T00:00:00Z,MC,14:00:00,pup,4,2016
2016-04-14T00:00:00Z,MC,12:00:00,adult,NA,2016
2016-04-14T00:00:00Z,MC,12:00:00,pup,4,2016
2016-04-15T00:00:00Z,MC,11:00:00,adult,52,2016
2016-04-15T00:00:00Z,MC,11:00:00,pup,3,2016
2016-04-18T00:00:00Z,MC,10:00:00,adult,69,2016
2016-04-18T00:00:00Z,MC,10:00:00,pup,5,2016
2016-04-20T00:00:00Z,MC,12:00:00,adult,50,2016
2016-04-20T00:00:00Z,MC,12:00:00,pup,10,2016
2016-05-06T00:00:00Z,MC,14:00:00,adult,84,2016
2016-05-06T00:00:00Z,MC,14:00:00,pup,27,2016
2017-04-23T00:00:00Z,MC,16:00:00,adult,109,2017
2017-04-23T00:00:00Z,MC,16:00:00,pup,17,2017
2017-04-27T00:00:00Z,MC,10:00:00,adult,65,2017
2017-04-27T00:00:00Z,MC,10:00:00,pup,15,2017
2017-04-30T00:00:00Z,MC,16:00:00,adult,96,2017
2017-04-30T00:00:00Z,MC,16:00:00,pup,30,2017
2017-05-02T00:00:00Z,MC,12:00:00,adult,50,2017
2017-05-02T00:00:00Z,MC,12:00:00,pup,25,2017
2017-05-04T00:00:00Z,MC,10:00:00,adult,80,2017
2017-05-04T00:00:00Z,MC,10:00:00,pup,22,2017
2017-05-06T00:00:00Z,MC,12:00:00,adult,50,2017
2017-05-06T00:00:00Z,MC,12:00:00,pup,12,2017
2017-05-07T00:00:00Z,MC,16:00:00,adult,117,2017
2017-05-07T00:00:00Z,MC,16:00:00,pup,42,2017
2017-05-11T00:00:00Z,MC,10:00:00,adult,45,2017
2017-05-11T00:00:00Z,MC,10:00:00,pup,18,2017
2017-05-14T00:00:00Z,MC,16:15:00,adult,126,2017
2017-05-14T00:00:00Z,MC,16:15:00,pup,30,2017
2017-05-14T00:00:00Z,MC,14:00:00,adult,52,2017
2017-05-14T00:00:00Z,MC,14:00:00,pup,8,2017
2017-05-18T00:00:00Z,MC,10:00:00,adult,65,2017
2017-05-18T00:00:00Z,MC,10:00:00,pup,20,2017
2017-05-19T00:00:00Z,MC,10:00:00,adult,50,2017
2017-05-19T00:00:00Z,MC,10:00:00,pup,15,2017
2017-05-21T00:00:00Z,MC,16:00:00,adult,104,2017
2017-05-21T00:00:00Z,MC,16:00:00,pup,25,2017
2017-05-25T00:00:00Z,MC,10:00:00,adult,35,2017
2017-05-25T00:00:00Z,MC,10:00:00,pup,8,2017
2017-05-26T00:00:00Z,MC,10:00:00,adult,73,2017
2017-05-26T00:00:00Z,MC,10:00:00,pup,20,2017
2017-05-28T00:00:00Z,MC,17:00:00,adult,110,2017
2017-05-28T00:00:00Z,MC,17:00:00,pup,20,2017
2017-06-01T00:00:00Z,MC,10:00:00,adult,40,2017
2017-06-01T00:00:00Z,MC,10:00:00,pup,8,2017
2017-06-10T00:00:00Z,MC,14:00:00,adult,49,2017
2017-06-10T00:00:00Z,MC,14:00:00,pup,NA,2017
2017-06-11T00:00:00Z,MC,16:00:00,adult,64,2017
2017-06-11T00:00:00Z,MC,16:00:00,pup,4,2017
2017-06-18T00:00:00Z,MC,16:00:00,adult,54,2017
2017-06-18T00:00:00Z,MC,16:00:00,pup,NA,2017
2017-06-29T00:00:00Z,MC,10:00:00,adult,100,2017
2017-06-29T00:00:00Z,MC,10:00:00,pup,20,2017
2017-06-22T00:00:00Z,MC,10:00:00,adult,36,2017
2017-06-22T00:00:00Z,MC,10:00:00,pup,7,2017
2018-04-14T00:00:00Z,MC,12:00:00,adult,34,2018
2018-04-14T00:00:00Z,MC,12:00:00,pup,2,2018
2018-04-22T00:00:00Z,MC,16:20:00,adult,36,2018
2018-04-22T00:00:00Z,MC,16:20:00,pup,6,2018
2018-04-28T00:00:00Z,MC,12:00:00,adult,73,2018
2018-04-28T00:00:00Z,MC,12:00:00,pup,14,2018
2018-04-29T00:00:00Z,MC,16:00:00,adult,111,2018
2018-04-29T00:00:00Z,MC,16:00:00,pup,24,2018
2018-05-12T00:00:00Z,MC,12:00:00,adult,91,2018
2018-05-12T00:00:00Z,MC,12:00:00,pup,25,2018
2018-05-13T00:00:00Z,MC,16:00:00,adult,135,2018
2018-05-13T00:00:00Z,MC,16:00:00,pup,41,2018
2018-05-19T00:00:00Z,MC,12:00:00,adult,47,2018
2018-05-19T00:00:00Z,MC,12:00:00,pup,13,2018
2018-05-30T00:00:00Z,MC,16:00:00,adult,78,2018
2018-05-30T00:00:00Z,MC,16:00:00,pup,38,2018
2018-06-02T00:00:00Z,MC,12:00:00,adult,65,2018
2018-06-02T00:00:00Z,MC,12:00:00,pup,14,2018
2018-06-03T00:00:00Z,MC,16:00:00,adult,55,2018
2018-06-03T00:00:00Z,MC,16:00:00,pup,21,2018
2018-06-09T00:00:00Z,MC,09:45:00,adult,59,2018
2018-06-09T00:00:00Z,MC,09:45:00,pup,17,2018
2018-06-10T00:00:00Z,MC,16:00:00,adult,61,2018
2018-06-10T00:00:00Z,MC,16:00:00,pup,15,2018
2018-06-17T00:00:00Z,MC,16:00:00,adult,43,2018
2018-06-17T00:00:00Z,MC,16:00:00,pup,11,2018
2018-05-31T00:00:00Z,MC,10:00:00,adult,80,2018
2018-05-31T00:00:00Z,MC,10:00:00,pup,15,2018
2018-05-20T00:00:00Z,MC,10:00:00,adult,76,2018
2018-05-20T00:00:00Z,MC,10:00:00,pup,13,2018
2018-07-01T00:00:00Z,MC,16:00:00,adult,80,2018
2018-07-01T00:00:00Z,MC,16:00:00,pup,NA,2018
NA,MC,NA,adult,84,2016
NA,MC,NA,pup,24,2016
NA,MC,NA,adult,126,2017
NA,MC,NA,pup,42,2017
NA,MC,NA,adult,135,2018
NA,MC,NA,pup,41,2018
NA,MC,NA,adult,85,2019
NA,MC,NA,pup,26,2019
NA,MC,NA,adult,52,2020
NA,MC,NA,pup,13,2020
NA,MC,NA,adult,89,2021
NA,MC,NA,pup,32,2021
NA,MC,NA,adult,70,2022
NA,MC,NA,pup,28,2022
NA,MC,NA,adult,59,2023
NA,MC,NA,pup,25,2023
